Venda_ID,Loja_ID,Produto_ID,Cliente_ID,Colaborador_ID,Quantidade,Preço Unitário,Data da Venda,Canal de Venda
3910,801,491,671,311,98,38.84,2015-07-19 23:10:12,Física
3911,560,528,393,26,34,63.56,2020-06-14 15:24:54,Física
3912,905,388,716,169,34,759.98,2018-02-19 00:37:18,Física
3913,895,273,645,129,98,279.96,2018-04-18 23:41:52,Online
3914,930,558,596,228,89,775.67,2018-01-13 11:04:05,Online
3915,387,842,925,39,66,328.15,2019-06-05 20:04:19,Física
3916,463,317,393,270,63,252.66,2015-11-01 09:48:43,Online
3917,294,265,256,431,43,594.1,2021-01-14 02:21:59,Física
3918,633,976,775,355,31,624.71,2021-02-18 01:05:11,Física
3919,260,359,739,335,87,101.42,2021-10-05 14:01:51,Online
3920,376,744,591,475,36,636.16,2018-07-10 15:30:17,Física
3921,57,618,577,36,25,979.44,2018-08-05 11:30:51,Online
3922,776,989,739,474,100,5.77,2018-09-01 14:17:50,Online
3923,803,390,136,169,8,819.62,2021-05-04 11:24:38,Online
3924,993,916,321,326,10,731.97,2014-04-09 07:12:41,Física
3925,206,120,732,428,78,324.09,2014-02-25 23:43:13,Física
3926,899,126,876,214,2,192.47,2016-06-08 17:21:30,Online
3927,482,592,883,22,5,159.63,2020-05-27 06:58:17,Física
3928,765,518,329,118,32,500.44,2019-01-03 16:34:43,Física
3929,165,817,587,146,43,406.17,2019-08-07 19:12:30,Online
3930,371,218,368,294,81,968.66,2021-11-09 12:47:46,Online
3931,688,148,382,499,73,884.84,2015-04-07 09:33:09,Física
3932,434,52,886,226,35,411.63,2018-03-04 10:08:11,Física
3933,21,92,613,461,84,213.52,2017-07-30 22:06:54,Online
3934,971,741,26,114,88,310.73,2014-06-01 05:16:20,Física
3935,279,180,617,26,2,15.42,2018-06-23 13:34:21,Online
3936,216,129,722,431,70,425.95,2014-06-30 14:26:51,Online
3937,476,50,784,216,57,24.17,2014-03-04 12:04:24,Física
3938,446,867,872,470,30,924.69,2019-04-10 06:58:55,Física
3939,663,83,95,476,41,141.27,2015-05-10 02:09:31,Online
3940,467,927,518,377,77,694.5,2019-02-15 15:09:08,Online
3941,900,940,856,179,34,566.02,2014-10-06 20:40:01,Física
3942,786,57,399,430,12,639.4,2021-08-03 16:06:50,Física
3943,733,957,605,468,35,946.01,2021-05-10 01:48:00,Online
3944,529,325,143,464,65,119.56,2019-11-14 14:34:19,Online
3945,191,588,676,332,18,515.11,2021-11-18 11:46:29,Física
3946,169,322,917,70,59,347.67,2018-08-14 18:47:48,Física
3947,876,631,232,341,16,576.63,2019-11-06 16:00:59,Online
3948,69,516,38,410,24,135.3,2020-10-28 05:43:09,Online
3949,908,242,871,447,3,921.1,2015-11-03 13:37:17,Online
3950,4,496,521,17,9,991.56,2014-09-18 22:30:56,Física
3951,697,905,998,151,36,865.22,2016-04-01 00:51:14,Física
3952,985,950,238,495,73,418.32,2015-12-20 23:48:20,Física
3953,456,154,303,194,73,712.78,2015-09-14 23:26:54,Online
3954,295,909,990,332,40,322.03,2021-03-15 20:03:42,Física
3955,183,703,539,78,14,461.17,2016-05-15 08:14:50,Online
3956,717,552,859,60,43,445.13,2020-05-20 02:10:41,Física
3957,553,674,524,191,64,832.3,2021-09-20 21:12:20,Física
3958,955,869,142,44,76,368.88,2016-02-21 07:12:14,Física
3959,977,687,948,348,86,803.71,2014-03-19 15:54:25,Online
3960,310,484,923,392,68,580.32,2019-05-14 03:11:30,Online
3961,710,919,782,12,28,750.03,2015-08-17 12:09:58,Física
3962,793,901,812,386,83,387.98,2015-06-29 09:32:27,Online
3963,758,777,23,462,53,662.82,2020-05-07 18:51:35,Online
3964,812,659,577,207,100,133.33,2018-12-21 00:26:07,Online
3965,536,363,266,215,37,237.82,2020-09-30 10:43:44,Online
3966,35,732,472,233,76,323.42,2021-03-14 19:46:08,Física
3967,507,343,159,305,88,730.83,2021-03-06 00:49:27,Online
3968,728,8,130,246,96,364.52,2020-06-19 22:04:06,Física
3969,707,24,768,406,21,743.27,2019-01-31 01:52:53,Online
3970,752,417,618,71,9,816.56,2019-09-04 12:50:09,Física
3971,309,599,487,144,36,800.1,2019-07-25 15:53:59,Física
3972,51,199,909,92,91,797.9,2020-05-19 00:42:52,Online
3973,868,94,222,195,50,378.01,2016-05-21 11:28:29,Online
3974,408,407,78,11,83,250.54,2014-07-28 19:14:39,Online
3975,506,261,439,58,4,722.01,2014-10-08 20:07:49,Física
3976,336,786,227,300,46,518.21,2021-06-05 03:43:07,Física
3977,628,251,800,479,11,630.39,2016-10-04 14:19:06,Física
3978,267,31,483,164,35,541.15,2018-07-23 20:56:08,Física
3979,466,596,789,384,85,400.29,2017-07-26 17:38:15,Online
3980,542,68,86,53,67,978.07,2021-08-06 02:20:33,Física
3981,709,947,183,15,39,185.49,2018-12-31 18:09:34,Online
3982,451,856,957,327,65,168.4,2020-04-08 11:33:17,Online
3983,726,691,404,451,10,845.63,2014-05-03 10:46:22,Física
3984,15,325,155,170,80,403.0,2015-01-15 17:04:36,Online
3985,859,597,830,123,46,243.3,2019-04-04 05:12:28,Física
3986,8,347,256,493,6,612.33,2015-11-24 11:21:12,Física
3987,57,855,927,292,93,740.26,2018-07-11 02:30:31,Online
3988,192,843,501,260,4,778.04,2016-07-15 12:19:30,Física
3989,557,241,425,59,30,430.14,2018-06-24 11:30:44,Online
3990,391,355,558,110,42,818.26,2014-12-12 09:15:34,Física
3991,978,292,864,124,68,666.87,2019-04-16 08:00:29,Física
3992,364,791,425,494,28,11.72,2014-09-04 02:03:18,Física
3993,63,475,70,465,42,587.42,2017-11-24 07:38:49,Física
3994,118,478,114,15,8,727.53,2021-09-08 14:48:34,Física
3995,862,655,699,240,97,723.16,2019-01-20 00:33:17,Online
3996,12,507,410,57,56,757.4,2015-06-11 21:42:40,Física
3997,696,542,759,367,18,358.69,2018-05-26 15:45:23,Online
3998,774,26,44,400,38,485.07,2020-10-16 06:42:29,Física
3999,207,316,494,212,31,643.5,2021-05-31 18:36:27,Online
4000,83,444,888,355,10,65.1,2014-04-27 00:09:12,Online
4001,77,587,112,16,71,402.91,2018-07-25 17:26:28,Online
4002,920,36,644,6,78,426.31,2019-01-24 19:30:45,Online
4003,945,327,709,157,97,290.83,2015-05-11 13:25:07,Online
4004,205,356,875,485,9,258.41,2018-08-31 00:34:06,Física
4005,336,519,432,92,95,440.65,2016-12-15 14:15:26,Online
4006,56,57,102,97,46,216.53,2021-11-10 12:09:45,Física
4007,90,64,828,263,68,372.19,2021-10-28 06:39:31,Física
4008,192,130,373,287,37,686.67,2021-06-12 13:17:24,Física
4009,875,324,549,118,37,236.85,2015-03-29 02:46:51,Online
4010,429,593,295,490,97,133.88,2016-06-16 09:42:04,Online
4011,286,726,3,406,34,840.35,2015-09-27 11:27:27,Física
4012,418,796,773,349,6,969.99,2018-07-22 10:22:11,Física
4013,105,376,963,337,95,130.7,2017-03-01 22:05:37,Física
4014,286,131,114,488,72,143.19,2016-08-04 04:20:14,Online
4015,930,400,756,353,45,122.86,2015-04-05 01:45:12,Física
4016,796,585,965,482,70,769.45,2017-03-01 04:53:49,Física
4017,201,805,636,448,74,768.67,2021-03-11 05:55:04,Online
4018,777,673,154,340,18,294.46,2019-06-29 18:37:16,Online
4019,300,707,593,460,56,993.13,2020-05-23 04:10:03,Online
4020,437,874,439,55,50,122.42,2019-03-05 20:45:28,Física
4021,54,972,827,108,39,973.83,2014-06-17 19:20:04,Física
4022,633,863,166,236,67,258.01,2018-04-18 16:49:12,Online
4023,77,879,613,31,21,817.15,2021-09-07 09:25:58,Online
4024,716,448,149,370,43,954.16,2020-02-17 06:55:58,Online
4025,913,832,673,4,84,416.67,2018-04-22 11:05:43,Física
4026,743,12,50,50,34,791.67,2020-11-15 02:22:18,Física
4027,976,662,920,238,71,66.67,2017-11-25 14:15:31,Online
4028,995,600,989,22,81,948.92,2019-08-17 06:51:51,Online
4029,454,450,99,450,27,630.03,2017-03-20 15:21:50,Online
4030,909,14,114,231,34,330.93,2019-07-10 04:03:45,Online
4031,756,416,240,278,93,534.5,2017-12-18 17:16:55,Física
4032,565,240,908,96,91,243.58,2016-01-04 00:56:41,Física
4033,303,200,822,153,18,249.85,2020-10-27 09:54:40,Física
4034,155,395,757,72,72,260.49,2021-04-12 18:01:29,Física
4035,975,879,122,366,65,511.84,2017-08-06 07:15:14,Online
4036,249,894,274,432,78,260.06,2018-04-13 12:33:06,Física
4037,336,436,259,46,1,171.53,2019-09-05 09:00:08,Física
4038,523,954,700,255,94,487.58,2014-09-12 23:13:33,Física
4039,101,91,91,65,57,808.92,2021-02-24 03:37:54,Online
4040,864,236,95,72,87,30.99,2014-02-07 04:39:14,Física
4041,585,762,288,341,21,435.78,2015-12-09 12:46:05,Online
4042,293,386,548,487,84,902.73,2016-08-20 17:59:19,Online
4043,736,343,370,20,63,299.81,2019-03-24 03:51:16,Física
4044,965,62,823,100,33,747.12,2020-12-30 20:50:33,Física
4045,854,417,5,303,43,962.73,2015-02-15 06:38:51,Online
4046,372,77,799,298,78,97.4,2017-04-02 06:26:35,Online
4047,115,208,551,115,98,844.68,2015-02-02 09:50:40,Online
4048,560,50,242,403,72,464.73,2019-12-09 18:05:18,Online
4049,230,580,763,500,98,229.56,2020-10-04 17:54:11,Online
4050,844,86,556,99,4,136.74,2018-05-14 06:24:07,Física
4051,94,629,111,394,67,717.4,2019-02-10 04:34:01,Online
4052,325,369,262,423,70,161.07,2020-07-30 03:51:06,Física
4053,345,584,63,283,14,22.29,2020-06-03 21:47:20,Online
4054,400,106,859,237,64,220.01,2014-08-07 09:02:48,Online
4055,658,488,814,99,72,712.32,2014-09-11 09:04:50,Física
4056,881,247,469,389,39,768.17,2014-06-17 23:02:09,Física
4057,792,194,32,441,51,74.55,2021-06-07 21:46:32,Online
4058,877,84,329,159,69,961.04,2021-07-03 04:48:14,Física
4059,127,282,906,39,56,122.97,2020-06-22 20:09:33,Online
4060,215,170,908,378,87,956.61,2015-08-10 04:37:36,Física
4061,834,825,241,361,32,883.9,2018-01-13 17:04:43,Física
4062,961,536,419,247,43,50.86,2020-01-29 15:01:12,Física
4063,746,970,993,418,79,33.97,2016-05-10 02:52:13,Online
4064,302,358,630,382,100,761.5,2020-11-30 19:49:09,Física
4065,521,808,139,451,44,757.52,2020-10-28 02:03:53,Online
4066,204,207,254,189,66,756.06,2021-07-13 07:12:10,Física
4067,74,305,684,182,96,543.0,2019-07-20 05:45:22,Física
4068,150,438,594,499,38,427.07,2016-06-11 12:51:12,Online
4069,487,78,850,160,50,201.79,2021-05-18 23:27:08,Física
4070,462,291,264,2,86,405.13,2014-07-01 17:43:04,Física
4071,90,438,504,466,61,396.67,2016-02-28 08:40:47,Online
4072,415,639,776,408,62,134.74,2014-03-04 12:44:25,Online
4073,796,340,270,425,77,435.08,2014-05-18 00:48:44,Online
4074,276,524,445,432,15,996.08,2014-07-15 11:42:08,Física
4075,29,146,731,265,55,153.77,2020-12-16 06:06:49,Online
4076,640,982,755,469,56,658.74,2017-07-03 19:28:53,Física
4077,243,809,573,250,65,717.16,2020-04-12 12:23:55,Online
4078,310,442,222,121,4,864.92,2016-05-06 04:44:12,Física
4079,900,794,721,115,10,755.61,2014-03-23 22:27:19,Online
4080,936,714,782,285,62,966.41,2021-05-19 07:15:01,Online
4081,613,652,120,269,10,901.92,2016-04-25 16:22:41,Física
4082,888,568,561,431,17,787.19,2017-04-16 11:17:47,Física
4083,45,313,732,424,72,178.59,2019-11-08 06:17:20,Física
4084,598,792,701,325,55,967.96,2017-11-21 04:14:36,Física
4085,345,269,986,338,55,512.97,2017-12-28 15:08:11,Online
4086,439,515,973,59,3,744.67,2016-06-17 18:56:57,Física
4087,801,928,51,62,96,204.51,2015-05-26 06:26:45,Online
4088,218,48,610,172,4,647.82,2014-05-27 04:08:15,Física
4089,212,46,247,192,91,594.34,2021-03-23 06:36:48,Online
4090,490,105,674,94,23,948.62,2019-07-14 14:29:35,Física
4091,469,249,200,296,95,327.87,2021-06-21 05:15:13,Online
4092,165,226,606,218,34,753.39,2020-12-25 22:59:57,Física
4093,690,703,298,253,29,753.29,2020-09-28 18:55:19,Online
4094,733,740,108,304,30,680.42,2021-01-06 19:49:21,Física
4095,122,188,36,148,100,588.71,2018-06-22 08:32:34,Física
4096,609,69,421,169,14,571.53,2015-02-15 18:48:16,Online
4097,891,34,8,389,64,392.0,2020-10-06 13:33:25,Online
4098,537,984,109,120,76,664.76,2017-10-03 15:20:35,Online
4099,118,727,112,64,37,555.47,2015-10-09 16:28:40,Online
4100,686,798,35,45,66,120.78,2021-10-02 23:34:00,Física
4101,958,650,909,470,59,887.48,2020-04-09 12:12:07,Física
4102,149,26,335,280,44,392.81,2018-06-07 23:37:41,Física
4103,847,200,435,279,49,950.09,2019-05-26 09:16:51,Física
4104,520,467,479,447,13,638.93,2019-03-11 21:29:38,Online
4105,179,431,475,207,60,228.57,2015-06-14 05:00:26,Online
4106,631,571,773,51,6,397.7,2019-01-30 18:12:35,Física
4107,596,562,387,265,31,72.64,2019-05-06 00:13:10,Física
4108,75,973,971,238,11,247.52,2014-02-27 15:00:46,Online
4109,82,866,967,270,3,514.76,2015-04-20 05:09:38,Online
4110,909,994,487,314,35,90.28,2018-12-02 23:01:37,Online
4111,38,783,320,373,22,109.73,2014-05-18 19:43:43,Online
4112,463,168,411,164,27,527.07,2014-10-19 05:37:53,Física
4113,316,238,277,486,76,69.73,2021-12-15 22:10:37,Física
4114,183,858,153,106,25,764.23,2017-07-07 06:20:32,Online
4115,315,680,173,20,85,657.37,2020-12-04 05:49:17,Online
4116,920,6,146,157,52,249.24,2016-10-20 10:23:12,Física
4117,168,788,423,112,34,686.01,2015-10-19 17:28:57,Online
4118,42,830,45,360,46,874.76,2015-02-11 16:36:20,Online
4119,113,62,467,450,30,793.39,2016-04-05 07:45:13,Física
4120,715,38,858,52,57,298.0,2018-10-14 02:38:36,Online
4121,337,503,592,72,81,348.85,2014-06-20 22:47:07,Online
4122,840,578,948,426,73,256.0,2019-01-25 15:24:54,Física
4123,600,360,77,111,82,500.74,2019-02-23 09:49:04,Online
4124,860,67,913,144,7,359.34,2015-05-18 15:59:44,Online
4125,25,569,414,245,74,291.83,2018-04-06 19:28:08,Online
4126,905,753,980,150,33,701.49,2014-01-19 18:50:11,Online
4127,467,535,218,242,35,177.27,2016-01-17 10:30:47,Online
4128,524,527,796,358,79,538.79,2017-04-24 08:55:19,Física
4129,711,135,919,101,3,509.95,2016-08-27 20:03:39,Online
4130,71,858,123,374,25,895.02,2015-02-20 01:24:30,Online
4131,557,916,491,306,46,754.44,2018-11-25 12:56:13,Online
4132,631,494,179,119,33,687.47,2014-04-13 20:58:34,Física
4133,957,68,593,22,25,922.89,2021-08-29 06:11:15,Física
4134,429,731,818,431,24,974.46,2019-05-08 01:01:28,Física
4135,672,518,766,309,7,765.3,2014-10-22 19:49:32,Física
4136,448,204,939,56,92,133.19,2018-05-21 20:35:03,Online
4137,706,338,468,194,31,331.74,2014-12-31 21:31:39,Física
4138,673,1,438,476,14,723.85,2015-09-23 16:35:03,Física
4139,451,379,563,483,32,617.34,2018-12-21 13:24:47,Online
4140,885,864,772,304,10,908.59,2019-01-25 19:51:39,Física
4141,524,651,807,132,77,685.11,2017-08-07 12:54:10,Física
4142,226,831,2,338,40,909.47,2021-09-30 09:37:20,Online
4143,184,597,468,265,62,529.33,2015-06-17 02:12:52,Física
4144,529,363,65,412,78,322.25,2015-04-07 20:06:36,Física
4145,475,270,218,409,68,963.67,2014-11-04 06:12:16,Online
4146,870,617,964,336,25,993.24,2014-06-12 18:52:55,Física
4147,192,287,17,308,19,246.78,2018-06-05 02:53:09,Online
4148,283,521,30,438,59,218.7,2016-02-05 23:01:37,Online
4149,969,749,103,451,89,634.47,2020-12-31 01:28:46,Online
4150,557,317,946,224,59,115.93,2016-07-23 04:24:29,Física
4151,438,537,134,215,56,196.38,2015-07-14 10:39:11,Online
4152,275,62,920,231,65,30.71,2019-11-05 15:08:03,Física
4153,324,191,285,164,45,35.55,2017-06-20 14:49:15,Física
4154,323,84,387,179,76,813.23,2020-02-24 01:12:21,Online
4155,615,481,594,500,98,666.2,2014-07-29 14:34:07,Online
4156,272,341,518,302,30,480.44,2015-09-15 14:15:52,Física
4157,742,573,312,49,26,66.98,2021-05-29 05:25:42,Online
4158,400,774,476,4,18,736.8,2020-07-21 04:16:55,Online
4159,698,336,762,101,43,797.06,2019-10-13 05:37:35,Online
4160,410,734,1000,90,52,159.23,2020-10-10 19:30:35,Física
4161,582,568,342,287,51,251.12,2014-10-14 03:27:04,Online
4162,462,420,114,171,81,328.08,2015-06-24 01:49:08,Online
4163,776,25,790,95,57,809.32,2016-10-08 07:15:22,Física
4164,432,101,541,88,58,884.15,2018-08-17 22:28:01,Online
4165,801,386,464,293,100,756.95,2014-04-05 20:45:23,Online
4166,414,417,191,144,14,564.0,2019-06-26 20:48:17,Física
4167,295,981,203,99,51,97.91,2019-02-08 08:22:29,Física
4168,762,327,182,394,87,207.64,2015-07-17 02:16:36,Online
4169,967,161,308,116,56,124.62,2014-09-26 03:10:06,Física
4170,724,612,275,24,79,432.38,2017-03-11 14:20:35,Online
4171,347,438,148,212,41,143.63,2019-12-20 07:44:47,Física
4172,349,442,191,49,51,159.68,2017-08-25 12:17:12,Física
4173,682,139,942,145,81,476.3,2021-09-17 14:39:43,Online
4174,816,695,534,80,77,219.57,2017-09-04 21:42:04,Física
4175,11,901,648,162,59,531.21,2014-11-12 14:16:26,Física
4176,957,261,610,152,62,83.58,2014-07-05 14:44:42,Online
4177,7,402,528,308,35,543.04,2019-06-21 15:29:38,Física
4178,914,611,3,293,99,922.64,2014-09-10 23:03:36,Física
4179,566,486,215,155,76,319.63,2020-07-31 17:57:06,Online
4180,48,923,218,155,26,309.15,2015-05-11 05:27:37,Online
4181,1000,822,44,183,97,961.05,2021-03-15 07:24:01,Física
4182,10,423,942,210,56,326.87,2017-01-25 06:35:23,Física
4183,237,392,998,375,76,260.92,2018-01-23 04:59:40,Física
4184,574,698,523,276,26,169.18,2021-05-10 17:32:23,Física
4185,239,327,45,191,45,137.65,2020-09-08 23:54:01,Física
4186,31,202,735,386,7,51.67,2016-02-25 03:55:50,Online
4187,353,765,620,209,40,153.72,2015-07-01 07:46:17,Física
4188,85,933,569,256,29,689.42,2018-08-05 00:03:12,Online
4189,920,985,611,429,59,95.4,2015-06-05 07:06:59,Online
4190,646,474,673,341,42,52.43,2020-04-13 19:37:40,Física
4191,51,536,428,179,21,481.37,2016-05-15 12:04:48,Física
4192,394,630,579,426,32,210.47,2016-05-30 19:18:28,Física
4193,899,271,337,170,56,245.87,2021-04-25 09:47:58,Online
4194,691,171,435,116,57,665.57,2020-12-01 22:59:04,Física
4195,927,77,553,342,18,350.21,2016-07-18 17:56:32,Online
4196,830,288,918,104,64,825.63,2017-11-14 07:51:59,Online
4197,972,145,156,19,29,514.43,2016-12-15 19:31:19,Online
4198,91,505,502,12,56,588.86,2018-08-16 19:28:41,Online
4199,195,573,156,210,83,672.23,2015-08-01 11:17:56,Online
4200,419,595,939,138,56,238.55,2015-12-13 03:40:56,Física
4201,971,937,584,349,97,749.02,2015-06-10 21:44:20,Online
4202,953,814,108,449,86,573.18,2016-02-24 09:15:34,Online
4203,56,54,80,383,7,249.02,2016-03-28 22:52:08,Física
4204,445,691,834,443,100,148.06,2016-06-03 09:52:59,Online
4205,440,787,244,352,21,671.33,2019-06-21 11:11:28,Online
4206,357,607,678,201,86,727.97,2015-09-18 12:34:11,Física
4207,911,501,762,103,59,173.78,2014-12-03 06:12:58,Física
4208,594,173,132,362,45,410.13,2016-05-05 10:58:15,Online
4209,722,194,628,146,59,249.0,2018-06-11 19:17:41,Física
4210,117,353,756,406,49,78.37,2021-08-04 09:01:06,Online
4211,90,566,410,273,58,435.5,2020-12-04 02:27:59,Física
4212,760,340,182,470,22,112.74,2018-09-20 12:43:20,Física
4213,46,378,639,408,89,872.1,2020-03-08 11:50:48,Física
4214,725,612,918,390,30,917.76,2016-06-05 14:36:55,Online
4215,399,812,718,271,76,251.29,2014-12-20 09:58:35,Online
4216,784,405,270,424,62,69.2,2018-08-21 11:40:42,Online
4217,282,24,744,352,17,479.68,2014-02-06 15:03:27,Física
4218,498,450,313,105,55,943.31,2020-04-23 12:47:13,Física
4219,624,86,143,226,69,514.46,2015-04-27 10:39:32,Física
4220,615,220,948,489,75,390.99,2015-11-14 15:00:33,Física
4221,462,178,482,485,46,944.41,2017-12-28 16:08:43,Online
4222,666,319,555,341,21,732.33,2018-03-18 04:17:25,Física
4223,708,330,40,7,90,846.92,2014-07-31 07:19:00,Física
4224,217,258,960,216,75,69.18,2015-04-20 00:46:48,Física
4225,778,709,290,214,99,914.13,2015-11-30 12:16:33,Física
4226,195,169,1000,385,55,304.39,2021-01-16 08:07:46,Online
4227,468,700,702,347,23,458.65,2015-10-29 18:49:14,Online
4228,95,706,846,7,36,427.85,2016-12-04 06:23:11,Física
4229,895,232,124,212,78,685.13,2014-04-08 05:02:26,Física
4230,773,538,811,302,18,565.61,2020-09-01 14:58:04,Física
4231,322,796,574,346,40,274.72,2018-10-17 13:10:18,Online
4232,598,842,979,242,53,485.26,2019-03-14 17:16:13,Física
4233,746,332,445,172,7,709.16,2019-07-31 00:30:20,Online
4234,589,883,810,135,92,88.56,2018-05-31 12:21:44,Online
4235,889,824,535,389,47,851.62,2016-07-20 11:14:24,Online
4236,311,599,511,428,53,336.44,2020-01-16 18:04:21,Física
4237,764,365,476,184,20,629.71,2014-07-22 06:39:46,Física
4238,884,560,281,22,10,98.22,2021-01-07 06:37:05,Online
4239,220,552,630,34,22,918.57,2020-09-13 08:02:17,Física
4240,4,937,246,270,95,455.2,2020-10-07 23:48:59,Física
4241,311,472,700,8,66,946.25,2016-01-17 16:41:47,Online
4242,225,305,265,232,63,165.15,2017-04-05 07:22:47,Física
4243,676,664,876,362,58,192.16,2020-05-16 14:28:30,Física
4244,400,887,633,300,22,242.18,2017-11-21 02:25:14,Física
4245,199,820,247,257,29,23.12,2015-02-03 08:01:03,Física
4246,279,533,183,270,29,419.02,2020-08-05 10:17:59,Online
4247,545,342,944,453,15,336.23,2019-02-12 20:14:59,Online
4248,530,185,250,15,98,31.51,2015-08-16 01:09:10,Física
4249,996,398,453,410,90,114.23,2020-10-09 16:08:44,Online
4250,734,763,158,449,25,991.63,2020-11-03 04:48:37,Online
4251,203,765,71,479,95,762.92,2014-05-25 10:25:07,Online
4252,247,908,190,118,42,791.88,2015-01-05 18:00:58,Online
4253,612,16,617,196,17,420.51,2021-05-30 14:20:36,Online
4254,377,18,598,479,79,985.79,2014-04-28 12:05:51,Online
4255,116,717,17,156,24,188.51,2018-04-02 08:04:38,Online
4256,909,932,377,126,35,817.13,2020-04-04 04:13:08,Física
4257,114,743,629,67,94,171.91,2014-09-07 11:29:36,Física
4258,777,541,400,339,13,357.95,2020-10-25 06:49:23,Física
4259,63,528,780,83,34,451.98,2018-10-04 09:54:21,Online
4260,838,706,221,491,95,641.03,2021-10-15 04:23:21,Física
4261,655,178,954,74,32,393.12,2021-08-23 12:58:16,Física
4262,64,547,820,451,47,49.96,2015-11-15 10:44:00,Física
4263,518,30,838,107,87,811.8,2021-12-25 20:57:14,Online
4264,318,159,621,412,21,259.42,2016-05-22 19:01:43,Online
4265,341,848,233,77,100,838.4,2017-06-27 03:09:49,Online
4266,333,729,73,461,9,594.14,2021-08-11 04:17:30,Física
4267,646,861,562,99,15,835.95,2021-03-19 17:33:19,Física
4268,289,974,130,200,15,985.77,2015-04-02 21:19:02,Física
4269,737,880,993,434,76,447.84,2016-04-19 12:23:53,Online
4270,657,862,630,279,15,945.02,2017-04-18 00:36:12,Online
4271,579,291,203,89,29,12.64,2016-11-14 07:27:46,Online
4272,525,431,56,418,66,93.51,2015-04-02 11:04:55,Online
4273,744,191,953,147,61,211.95,2020-08-21 09:24:43,Física
4274,755,439,416,17,45,900.18,2018-02-06 13:49:57,Física
4275,957,360,257,4,84,368.55,2016-09-19 23:17:39,Física
4276,869,37,175,150,47,848.85,2018-01-12 21:30:54,Online
4277,164,455,654,421,47,301.16,2020-03-27 04:17:17,Online
4278,49,1,830,405,49,166.83,2020-03-23 07:22:18,Física
4279,446,837,323,85,5,136.55,2019-02-03 12:33:03,Online
4280,246,9,554,308,42,855.86,2015-06-19 06:06:19,Online
4281,831,411,284,114,62,120.53,2016-12-04 16:41:37,Online
4282,929,326,739,84,12,608.86,2019-12-04 22:58:33,Física
4283,506,165,408,411,85,130.53,2017-03-29 21:42:51,Física
4284,532,274,672,62,69,770.31,2016-12-09 21:18:10,Online
4285,97,784,153,162,70,132.61,2014-12-05 21:55:48,Online
4286,938,375,978,321,78,572.41,2017-08-31 13:21:22,Física
4287,336,946,334,139,28,764.32,2016-02-15 22:10:13,Física
4288,365,670,362,108,4,287.39,2015-08-05 06:42:32,Física
4289,478,977,93,146,40,286.51,2017-09-07 15:50:03,Online
4290,322,445,887,274,5,887.18,2017-07-16 21:42:13,Online
4291,948,195,820,77,65,207.72,2016-07-29 17:36:02,Física
4292,716,194,346,61,27,31.55,2019-09-08 21:23:13,Online
4293,871,811,384,133,10,779.76,2017-08-21 21:03:34,Online
4294,892,936,2,384,90,542.81,2015-12-12 22:52:00,Online
4295,521,258,738,485,44,672.95,2014-07-08 23:12:24,Física
4296,488,217,91,202,24,240.7,2021-01-30 10:23:20,Online
4297,68,846,298,173,49,234.59,2018-12-29 14:18:42,Física
4298,70,427,363,390,69,795.33,2015-10-20 03:12:52,Online
4299,470,990,967,178,64,625.0,2021-07-08 16:57:53,Online
4300,436,313,72,47,62,738.88,2016-09-22 06:54:43,Online
4301,627,27,19,105,90,625.78,2017-07-03 00:26:07,Online
4302,673,681,559,491,81,987.7,2014-12-16 11:31:56,Física
4303,548,507,949,398,85,595.82,2017-03-21 20:49:27,Online
4304,402,479,414,124,18,214.69,2016-04-14 06:02:21,Online
4305,900,531,57,169,93,224.06,2020-07-21 03:41:03,Física
4306,958,943,744,431,8,853.69,2014-12-03 14:05:26,Física
4307,681,310,792,55,25,470.9,2020-04-19 11:10:58,Online
4308,268,881,417,84,73,183.06,2014-02-26 18:39:13,Online
4309,772,954,307,72,73,814.59,2018-11-09 04:39:44,Online
4310,787,51,417,30,38,649.45,2021-11-09 15:37:57,Online
4311,92,736,257,101,53,708.23,2020-11-25 18:17:56,Física
4312,510,691,680,462,76,749.23,2016-09-23 15:47:53,Física
4313,235,238,377,399,67,15.16,2021-12-15 04:24:36,Online
4314,43,412,28,83,35,371.82,2018-08-18 11:13:29,Online
4315,570,988,536,49,40,96.19,2016-05-22 11:05:23,Física
4316,758,765,832,71,69,91.72,2019-01-30 16:03:28,Online
4317,312,24,497,302,86,505.17,2014-07-26 23:18:54,Física
4318,913,840,599,447,96,387.91,2020-04-26 03:59:57,Online
4319,851,540,339,465,21,449.36,2015-06-06 00:38:59,Física
4320,433,259,125,367,7,4.38,2017-06-07 12:48:45,Física
4321,120,102,961,107,7,245.98,2021-11-17 17:15:13,Física
4322,765,375,110,335,64,714.17,2014-02-15 09:06:46,Física
4323,203,985,406,113,87,7.06,2017-06-26 08:59:49,Online
4324,465,15,577,223,18,279.65,2020-04-30 00:52:32,Online
4325,374,973,119,424,9,361.18,2021-06-03 11:24:28,Física
4326,280,920,470,317,39,296.17,2021-06-28 16:33:10,Física
4327,182,959,493,336,33,92.28,2014-06-23 13:18:22,Física
4328,761,208,799,210,75,989.95,2014-02-23 11:30:24,Física
4329,310,612,891,170,36,446.41,2014-02-16 13:14:26,Física
4330,882,223,396,188,98,22.47,2020-07-26 03:33:22,Online
4331,358,712,970,352,99,821.05,2014-03-13 09:21:56,Física
