Venda_ID,Loja_ID,Produto_ID,Cliente_ID,Colaborador_ID,Quantidade,Preço Unitário,Data da Venda,Canal de Venda
12734,329,918,927,122,37,615.41,2014-02-18 06:01:09,Online
12735,774,105,40,111,62,821.32,2023-08-25 01:00:47,Física
12736,361,281,716,346,78,856.07,2024-03-18 02:34:42,Física
12737,565,341,405,417,68,106.92,2021-01-18 20:09:54,Física
12738,425,753,596,242,60,10.48,2015-02-12 08:36:40,Online
12739,165,718,99,374,19,705.52,2016-01-27 03:06:13,Online
12740,274,393,100,46,61,633.79,2020-05-19 05:58:29,Física
12741,914,941,874,86,33,286.45,2020-11-13 23:35:15,Física
12742,257,762,919,254,47,307.94,2018-11-03 23:14:36,Online
12743,549,284,884,157,58,901.68,2014-11-04 08:46:14,Física
12744,270,777,704,435,7,37.79,2022-01-05 02:29:30,Online
12745,944,446,41,217,3,806.29,2022-05-18 02:49:04,Física
12746,431,429,547,133,36,910.52,2021-12-20 04:52:51,Online
12747,235,362,107,412,94,25.51,2024-10-19 00:43:08,Física
12748,279,504,904,176,17,869.73,2019-11-24 04:57:29,Online
12749,367,491,521,270,12,524.62,2024-09-04 08:50:29,Online
12750,935,884,773,178,52,839.98,2014-08-19 02:57:10,Online
12751,939,486,126,421,75,175.44,2020-01-19 20:03:46,Física
12752,223,715,15,462,4,324.86,2023-06-12 13:31:05,Online
12753,95,514,581,235,49,377.3,2020-10-04 06:31:13,Física
12754,821,733,844,321,35,129.7,2018-09-03 09:01:01,Física
12755,422,263,585,384,5,742.52,2015-10-08 22:07:04,Física
12756,349,80,527,401,65,34.34,2022-11-03 08:10:36,Online
12757,468,198,576,360,47,852.47,2023-06-13 01:36:49,Online
12758,602,493,894,293,13,26.65,2021-10-03 16:12:43,Física
12759,708,239,902,198,88,64.09,2024-05-07 20:23:14,Online
12760,587,627,400,447,48,92.87,2023-09-15 16:07:23,Física
12761,455,240,909,392,88,926.45,2023-12-01 01:38:40,Online
12762,864,782,789,283,80,845.93,2019-07-07 02:15:43,Física
12763,574,324,155,461,73,606.17,2019-05-13 16:20:31,Física
12764,37,38,207,474,53,358.59,2019-03-01 23:05:36,Online
12765,76,303,204,435,92,254.48,2022-06-13 18:46:53,Física
12766,144,982,103,281,5,753.03,2023-04-20 02:45:20,Online
12767,717,726,817,37,98,35.37,2015-01-04 03:17:22,Física
12768,445,466,49,19,98,370.94,2016-01-03 01:40:31,Online
12769,522,185,808,252,61,95.29,2018-07-20 20:07:20,Online
12770,892,83,686,25,37,32.51,2014-03-26 20:55:01,Física
12771,859,996,410,322,15,902.13,2024-03-11 03:50:15,Online
12772,144,457,465,190,2,944.34,2015-02-10 11:29:13,Física
12773,159,193,561,407,12,924.29,2022-04-05 06:37:09,Física
12774,667,198,306,340,65,824.99,2016-01-06 14:05:56,Física
12775,373,116,403,450,78,34.6,2020-08-17 10:53:02,Física
12776,752,143,168,6,41,40.78,2018-05-28 03:17:31,Física
12777,656,995,794,267,19,492.4,2021-09-17 04:35:54,Física
12778,634,478,365,298,88,844.37,2016-10-02 03:03:04,Física
12779,663,210,546,115,33,970.85,2022-07-12 14:46:01,Física
12780,930,994,479,17,55,369.91,2014-04-21 00:36:29,Online
12781,25,863,130,58,35,625.59,2018-03-04 05:49:26,Física
12782,602,325,150,331,73,241.27,2019-08-26 14:37:52,Online
12783,658,811,815,67,81,902.77,2019-07-23 05:54:20,Online
12784,406,927,546,357,29,997.51,2017-02-25 09:22:29,Física
12785,31,997,265,345,31,705.48,2014-09-20 17:14:14,Online
12786,931,825,727,157,55,380.71,2018-07-05 17:20:26,Online
12787,430,486,190,451,93,730.18,2017-04-12 17:54:43,Online
12788,457,715,902,337,71,60.92,2018-04-26 20:07:33,Física
12789,85,945,122,280,42,411.19,2019-04-28 13:44:00,Física
12790,735,36,468,376,88,752.79,2022-01-13 22:04:26,Online
12791,239,114,204,402,74,14.97,2015-02-07 16:14:47,Física
12792,877,523,772,183,49,346.08,2018-02-11 04:16:35,Física
12793,170,584,359,386,24,853.05,2019-08-22 12:46:52,Online
12794,344,579,189,398,70,160.88,2024-01-23 18:22:17,Online
12795,145,310,112,107,94,788.72,2017-03-14 19:28:21,Física
12796,732,250,17,155,8,907.67,2014-07-29 06:16:57,Física
12797,344,664,437,266,56,152.4,2014-02-25 21:30:10,Online
12798,855,386,150,370,73,268.22,2023-08-21 16:26:57,Online
12799,290,570,489,423,95,659.77,2016-04-13 00:53:55,Física
12800,731,679,127,116,34,830.47,2024-02-13 11:24:49,Física
12801,539,607,248,147,32,675.49,2018-07-10 21:18:10,Online
12802,339,944,75,379,65,559.84,2018-05-23 18:45:06,Online
12803,34,117,37,348,26,113.04,2021-04-01 07:24:09,Física
12804,50,610,431,365,61,460.12,2014-12-30 23:23:17,Online
12805,776,823,595,79,72,120.2,2023-12-22 07:14:04,Física
12806,546,382,593,404,51,670.41,2015-09-15 23:27:45,Online
12807,50,703,974,370,18,431.81,2023-02-25 14:23:03,Online
12808,380,789,701,396,65,61.57,2014-01-10 20:12:42,Física
12809,643,974,62,427,53,673.13,2021-02-24 13:35:55,Online
12810,450,936,318,466,99,629.6,2022-07-10 07:45:47,Online
12811,201,262,4,226,52,404.91,2016-06-22 22:05:17,Física
12812,591,193,129,121,57,231.65,2023-02-26 15:27:59,Física
12813,538,35,481,469,37,929.57,2014-01-14 08:52:07,Física
12814,543,729,89,445,80,2.84,2017-12-03 18:44:13,Física
12815,783,626,543,217,19,450.81,2020-07-11 17:53:05,Física
12816,651,465,667,233,76,352.2,2019-07-16 04:40:38,Física
12817,910,571,181,496,56,492.88,2021-11-10 22:39:17,Física
12818,731,845,204,450,76,510.61,2014-10-10 14:05:36,Física
12819,286,851,415,380,77,627.06,2020-05-08 18:06:11,Física
12820,680,846,556,417,40,216.99,2014-07-26 15:03:06,Online
12821,876,740,747,353,75,88.21,2017-10-13 17:14:22,Online
12822,232,324,985,186,63,720.25,2018-08-03 07:13:16,Física
12823,725,129,739,336,2,252.69,2016-07-02 12:22:22,Online
12824,451,672,490,429,71,827.86,2019-02-27 23:00:17,Física
12825,629,254,884,271,15,135.03,2021-11-23 09:15:01,Online
12826,522,221,39,219,88,711.6,2019-05-04 09:15:18,Online
12827,379,337,467,226,12,255.52,2022-08-10 15:27:04,Física
12828,406,940,294,254,90,684.02,2022-10-25 22:37:26,Online
12829,512,286,133,164,68,762.26,2023-06-29 03:14:30,Online
12830,776,447,722,327,68,242.54,2015-01-15 23:46:54,Online
12831,657,317,735,76,43,736.54,2022-12-09 07:27:21,Física
12832,377,369,128,405,66,398.75,2017-03-12 21:39:41,Online
12833,710,355,966,214,75,428.98,2023-11-08 03:04:55,Online
12834,429,615,692,121,2,785.85,2017-06-12 06:04:52,Online
12835,834,978,96,151,15,451.94,2018-05-25 17:03:44,Física
12836,821,753,451,430,33,479.91,2020-08-24 15:58:43,Física
12837,855,436,196,456,58,527.43,2015-05-26 00:48:33,Física
12838,174,656,553,370,80,382.57,2017-04-02 08:58:53,Online
12839,818,373,433,123,54,513.99,2017-10-01 12:28:29,Online
12840,65,677,896,10,28,257.81,2020-03-31 17:04:23,Física
12841,417,14,128,158,46,30.18,2023-06-07 03:27:13,Online
12842,133,440,69,205,72,338.35,2023-01-27 15:04:56,Online
12843,58,466,898,2,63,772.83,2020-01-13 01:13:59,Física
12844,508,447,72,158,32,30.32,2017-10-08 00:55:46,Online
12845,642,199,507,456,58,173.94,2020-01-27 13:44:59,Física
12846,617,529,174,396,85,386.77,2014-07-22 23:24:34,Física
12847,497,609,762,61,45,493.03,2022-12-10 13:40:32,Física
12848,961,718,311,118,98,122.19,2021-03-14 13:56:39,Física
12849,510,480,115,270,15,535.41,2017-08-05 13:37:53,Física
12850,741,178,194,496,42,826.21,2018-06-12 04:06:41,Online
12851,373,633,802,174,28,75.03,2016-03-16 13:32:22,Online
12852,172,899,773,371,7,952.1,2014-05-27 03:12:22,Física
12853,627,803,429,222,61,964.13,2019-08-12 08:34:53,Física
12854,80,415,826,287,78,187.25,2014-03-30 13:43:06,Online
12855,566,470,359,33,58,829.6,2020-12-16 08:43:16,Física
12856,644,145,775,244,34,644.17,2022-03-07 01:56:10,Online
12857,638,196,808,79,95,835.94,2020-05-04 00:14:36,Física
12858,746,116,19,140,18,333.02,2015-11-08 11:25:40,Online
12859,403,882,55,274,38,365.5,2020-12-23 12:07:12,Online
12860,251,751,794,73,73,154.42,2024-04-02 09:45:59,Online
12861,538,526,323,158,44,734.15,2019-10-02 17:39:57,Física
12862,260,905,53,58,1,340.47,2019-09-13 17:58:42,Online
12863,143,198,829,283,40,570.41,2018-05-23 21:45:33,Física
12864,49,395,471,324,95,533.54,2021-03-30 07:05:19,Física
12865,80,392,891,446,36,303.89,2016-02-17 08:11:15,Física
12866,342,159,572,79,26,704.43,2017-05-04 10:08:57,Física
12867,654,250,594,53,23,816.26,2023-10-20 22:52:04,Física
12868,710,952,869,323,60,614.55,2020-01-05 09:49:32,Online
12869,600,8,385,317,45,46.19,2016-01-14 13:57:02,Online
12870,723,683,244,138,24,859.48,2022-02-12 06:36:49,Física
12871,834,394,790,224,99,775.1,2022-05-02 20:13:31,Online
12872,298,788,470,118,58,460.86,2023-05-26 01:01:37,Online
12873,564,812,190,69,7,960.75,2016-07-11 16:07:55,Online
12874,384,13,788,56,2,335.0,2023-01-21 09:00:27,Física
12875,129,483,919,347,69,68.16,2018-09-09 15:17:14,Física
12876,199,310,357,146,96,214.11,2018-06-02 19:13:28,Física
12877,337,623,782,409,53,70.08,2024-05-25 14:11:48,Online
12878,136,213,452,107,9,679.13,2019-10-28 12:39:42,Física
12879,870,838,368,282,31,2.84,2014-04-18 22:21:21,Online
12880,182,466,162,136,42,330.55,2022-01-30 09:05:19,Física
12881,742,451,64,142,1,3.55,2021-04-17 17:43:14,Online
12882,86,785,433,471,56,963.22,2022-08-21 21:29:25,Online
12883,297,225,443,112,65,702.58,2018-02-05 18:14:48,Online
12884,545,65,140,486,1,730.18,2017-06-26 09:08:19,Física
12885,135,83,187,351,68,395.69,2017-05-07 23:19:34,Online
12886,848,456,885,283,52,32.15,2022-08-11 05:37:28,Online
12887,540,559,560,447,81,51.18,2015-08-15 06:32:47,Online
12888,259,220,296,248,34,943.22,2022-09-21 15:13:51,Física
12889,247,102,559,284,23,284.22,2022-09-29 02:32:57,Online
12890,84,811,419,241,62,595.95,2023-04-06 01:58:29,Física
12891,969,541,466,314,99,79.73,2019-06-09 19:55:03,Online
12892,898,70,818,315,27,546.94,2016-07-01 11:51:52,Online
12893,736,397,939,314,44,938.85,2019-06-13 09:16:19,Física
12894,782,445,203,205,94,210.45,2021-03-24 06:58:16,Física
12895,702,579,950,219,41,24.25,2023-10-19 17:20:50,Online
12896,928,38,91,323,74,36.62,2021-07-11 03:29:30,Online
12897,766,710,920,162,82,8.47,2019-12-20 09:03:53,Física
12898,234,485,87,153,71,94.19,2015-12-30 10:46:36,Online
12899,505,912,203,302,15,957.39,2016-01-01 17:41:25,Física
12900,323,11,243,248,46,649.87,2024-12-16 13:47:29,Física
12901,160,707,212,218,45,272.27,2016-05-27 08:11:32,Online
12902,160,734,883,494,80,870.88,2015-11-28 04:55:37,Online
12903,412,110,418,497,19,56.07,2016-06-29 23:36:03,Física
12904,369,598,649,486,25,323.17,2014-05-18 23:15:33,Física
12905,95,751,146,272,42,989.6,2022-09-09 20:58:52,Física
12906,845,79,616,165,64,59.27,2018-11-06 11:25:53,Online
12907,927,614,627,224,55,676.74,2018-03-08 09:31:12,Online
12908,14,853,507,28,68,880.84,2016-01-06 10:40:45,Física
12909,634,978,752,381,72,36.23,2024-12-02 20:19:47,Online
12910,163,596,445,196,12,523.13,2016-11-12 07:41:48,Física
12911,744,247,712,461,13,799.56,2016-07-17 21:17:28,Física
12912,809,4,525,364,15,11.83,2021-12-23 05:32:07,Online
12913,387,844,639,438,18,604.91,2015-01-06 00:44:30,Física
12914,561,670,368,497,86,698.85,2015-03-21 20:33:08,Física
12915,312,456,654,133,43,71.58,2021-07-26 09:38:48,Online
12916,129,411,367,171,1,641.61,2023-06-25 07:08:28,Física
12917,949,866,709,42,68,681.2,2014-03-20 01:48:05,Física
12918,51,330,965,353,35,681.45,2023-10-29 07:29:24,Física
12919,642,933,637,285,87,790.3,2019-12-09 20:17:00,Online
12920,574,97,231,262,82,697.07,2024-09-15 05:08:16,Física
12921,626,142,622,144,54,51.25,2016-12-30 07:30:22,Física
12922,628,451,241,146,48,122.91,2015-06-10 09:23:44,Física
12923,849,833,353,384,83,165.1,2016-04-26 00:16:46,Física
12924,166,649,384,84,90,485.28,2018-06-12 09:00:46,Online
12925,724,362,557,65,63,95.6,2024-03-09 02:47:31,Online
12926,550,169,368,471,75,66.38,2022-07-14 16:52:16,Física
12927,270,902,787,10,8,169.1,2020-02-18 02:28:24,Online
12928,888,691,911,71,70,703.68,2019-08-13 12:27:54,Física
12929,621,372,77,444,75,970.5,2017-06-14 20:28:52,Física
12930,228,970,314,425,72,380.16,2019-07-28 13:13:53,Online
12931,133,114,503,315,23,79.71,2020-04-24 12:59:53,Online
12932,142,587,26,199,80,556.05,2016-03-12 02:55:32,Online
12933,528,977,86,331,59,992.53,2019-04-06 00:19:34,Física
12934,710,290,95,268,5,932.94,2017-09-06 12:37:00,Online
12935,716,721,150,35,97,911.66,2024-06-10 05:26:33,Física
12936,443,724,72,264,51,645.06,2016-12-24 21:46:05,Online
12937,721,116,29,359,11,504.37,2014-04-30 12:26:00,Online
12938,150,373,714,301,11,785.62,2020-08-01 15:44:10,Online
12939,667,760,555,106,39,38.76,2016-06-16 05:51:28,Online
12940,501,121,431,120,9,685.58,2015-08-23 08:31:55,Física
12941,217,670,832,500,71,321.57,2022-03-16 19:59:47,Física
12942,606,428,751,293,71,188.77,2019-09-07 11:54:48,Online
12943,81,929,44,372,100,398.51,2019-12-06 22:12:30,Física
12944,685,449,942,248,57,261.29,2016-04-08 22:23:18,Física
12945,943,994,994,165,30,683.99,2014-04-19 13:57:25,Física
12946,664,856,606,90,58,100.37,2021-02-12 18:25:42,Online
12947,365,650,358,40,84,356.68,2023-04-09 03:43:01,Física
12948,364,183,356,6,10,975.02,2021-11-21 12:07:14,Física
12949,162,218,453,247,46,116.28,2018-04-01 20:29:26,Online
12950,529,991,634,419,88,500.49,2019-10-22 14:41:30,Online
12951,691,590,873,84,6,209.72,2017-04-12 19:20:47,Online
12952,693,307,805,218,96,641.25,2017-05-28 07:50:56,Física
12953,603,514,569,32,36,663.83,2016-11-25 04:39:17,Física
12954,597,374,698,38,15,528.51,2019-05-08 08:23:59,Online
12955,714,21,627,191,4,125.17,2018-11-05 08:50:24,Física
12956,688,351,589,189,44,648.4,2016-10-07 01:00:37,Física
12957,191,159,350,1,68,844.13,2018-05-12 15:41:29,Física
12958,418,305,941,74,12,830.48,2021-11-14 00:19:36,Online
12959,118,459,529,147,3,576.29,2023-10-13 16:25:30,Online
12960,273,438,894,366,44,744.63,2016-12-21 12:02:44,Física
12961,634,504,348,323,60,968.57,2024-03-04 07:47:01,Física
12962,127,369,308,88,42,730.57,2018-07-18 12:56:26,Física
12963,584,183,711,400,83,832.32,2014-06-23 04:09:35,Online
12964,19,472,513,25,43,911.42,2018-09-02 13:53:46,Física
12965,505,207,537,331,88,963.63,2020-09-05 17:43:04,Física
12966,280,407,241,319,27,638.65,2020-03-27 09:23:44,Física
12967,296,313,764,436,51,476.32,2020-09-17 06:13:39,Online
12968,729,913,528,234,89,255.04,2016-03-25 23:53:09,Física
12969,636,663,232,137,44,102.66,2016-10-04 07:20:55,Online
12970,571,813,293,117,21,349.49,2017-05-30 14:09:16,Física
12971,809,270,273,203,80,191.41,2018-06-10 21:37:14,Física
12972,910,357,117,330,92,175.37,2022-12-08 12:26:06,Física
12973,91,354,575,305,75,915.73,2023-02-24 18:13:16,Online
12974,424,940,138,229,18,278.77,2014-11-06 17:22:26,Online
12975,345,266,711,492,43,50.73,2024-10-23 03:53:53,Online
12976,708,854,211,418,56,182.89,2019-07-04 23:27:17,Online
12977,531,354,709,395,32,264.13,2019-02-01 19:47:14,Física
12978,69,896,565,475,30,330.7,2024-10-28 15:13:27,Física
12979,699,38,145,375,47,582.1,2018-06-25 08:15:34,Online
12980,519,69,710,383,39,507.83,2017-05-21 15:38:41,Física
12981,541,633,947,207,77,780.65,2022-10-10 04:10:34,Online
12982,311,203,922,186,32,580.56,2020-10-02 16:13:29,Online
12983,577,855,112,30,24,751.76,2016-05-24 17:34:42,Online
12984,173,54,409,2,23,519.55,2021-07-20 00:35:41,Online
12985,925,879,775,169,41,463.75,2020-01-25 06:38:15,Online
12986,999,861,515,429,85,256.31,2014-02-03 08:26:32,Online
12987,489,812,961,53,48,687.61,2016-05-03 11:26:20,Online
12988,757,436,970,14,94,136.43,2014-05-04 15:25:15,Física
12989,11,695,15,161,39,276.36,2014-07-26 01:28:35,Online
12990,672,427,133,157,55,908.85,2017-03-02 11:28:13,Física
12991,157,172,204,13,35,717.23,2015-05-04 15:18:42,Online
12992,580,714,342,65,24,120.61,2024-08-16 00:14:56,Física
12993,164,480,268,283,45,891.58,2024-11-07 00:32:34,Física
12994,170,294,706,179,5,779.28,2018-07-16 06:31:23,Física
12995,894,859,46,191,83,775.09,2019-02-08 19:48:19,Física
12996,254,344,350,256,32,272.5,2020-11-03 07:10:38,Física
12997,56,446,404,382,2,321.25,2024-06-15 18:46:01,Física
12998,482,87,475,402,46,549.04,2021-05-31 13:46:59,Física
12999,188,949,682,376,41,614.29,2018-06-17 04:01:19,Física
13000,161,317,282,426,57,549.21,2024-09-11 02:16:10,Física
13001,369,356,967,361,10,599.94,2017-04-26 06:16:11,Online
13002,123,503,24,478,33,345.46,2019-09-23 09:54:30,Online
13003,645,636,262,260,31,774.22,2024-07-09 15:40:07,Online
13004,114,281,266,202,7,141.82,2024-09-18 15:46:07,Online
13005,591,376,928,481,8,318.85,2019-04-19 16:37:52,Online
13006,391,912,149,380,78,91.7,2016-12-05 00:23:46,Física
13007,506,973,493,209,28,720.16,2020-11-14 06:37:04,Online
13008,758,957,158,337,95,347.22,2020-12-07 02:03:43,Física
13009,993,443,180,296,10,854.06,2023-08-14 15:14:35,Física
13010,837,366,780,482,51,132.86,2022-01-08 07:25:54,Online
13011,65,513,509,96,15,993.84,2017-05-23 06:23:43,Física
13012,560,614,399,17,33,96.78,2014-10-13 06:13:28,Online
13013,226,548,664,172,68,562.53,2018-11-13 12:58:35,Física
13014,43,486,844,290,27,629.54,2019-01-18 14:24:27,Física
13015,388,404,929,91,30,551.7,2015-09-09 00:55:03,Física
13016,785,863,77,319,67,14.19,2023-07-30 17:27:23,Física
13017,325,696,1,449,94,473.43,2015-04-24 12:58:05,Física
13018,869,355,121,237,60,196.16,2016-08-07 11:45:29,Online
13019,963,851,67,28,29,528.97,2016-05-29 04:05:07,Online
13020,299,3,659,87,31,710.05,2020-03-22 16:19:50,Online
13021,720,83,353,6,30,699.29,2022-03-13 19:57:04,Física
13022,871,752,727,54,37,425.81,2020-10-19 03:25:49,Física
13023,857,742,803,346,79,51.89,2015-09-25 07:47:54,Online
13024,973,89,349,7,35,550.57,2018-03-24 20:48:59,Física
13025,772,724,545,459,59,182.06,2020-05-22 06:02:07,Física
13026,659,311,346,475,6,481.82,2014-10-09 22:33:10,Física
13027,728,60,128,390,74,973.84,2017-02-13 15:45:31,Física
13028,691,404,548,295,66,472.48,2021-12-21 08:21:10,Física
13029,246,212,876,63,28,671.13,2014-10-24 05:43:10,Online
13030,847,524,301,5,6,368.73,2014-05-15 05:01:39,Online
13031,508,777,846,117,8,18.37,2018-02-18 03:31:26,Física
13032,154,855,497,95,71,900.62,2017-12-14 19:39:59,Física
13033,289,895,535,264,73,272.04,2024-09-24 11:45:54,Física
13034,461,721,385,455,8,430.28,2020-10-12 12:40:31,Online
13035,707,590,853,392,75,563.23,2015-02-16 03:15:29,Física
13036,971,234,986,187,62,432.17,2018-04-17 09:48:26,Física
13037,494,781,380,150,16,337.2,2022-04-09 19:31:10,Online
13038,217,560,737,459,21,782.88,2018-03-12 00:11:46,Física
13039,489,895,354,477,43,601.99,2022-08-21 03:39:10,Online
13040,765,417,968,372,27,935.55,2017-02-21 02:18:00,Online
13041,796,899,400,310,68,112.9,2021-11-26 22:51:12,Física
13042,62,801,202,413,33,587.33,2015-06-22 17:35:01,Física
13043,788,593,132,315,55,528.39,2015-10-27 15:25:55,Física
13044,733,194,773,217,93,785.54,2023-07-24 14:48:40,Física
13045,898,625,723,29,68,562.31,2020-06-06 18:01:07,Online
13046,810,214,808,212,57,827.7,2019-03-10 05:55:05,Física
13047,216,553,396,90,90,838.65,2023-09-19 05:50:54,Física
13048,375,733,661,51,51,787.69,2017-12-19 12:39:10,Online
13049,105,484,172,66,19,178.24,2021-05-11 20:45:02,Online
13050,170,649,41,15,78,934.54,2019-03-15 14:03:29,Física
13051,540,922,123,478,25,532.14,2024-12-27 06:40:58,Física
13052,925,289,936,7,44,125.99,2019-05-21 00:32:53,Física
13053,330,752,702,381,5,488.07,2017-12-26 07:41:48,Online
13054,838,157,727,364,86,581.16,2022-11-25 23:57:04,Online
13055,378,671,46,23,92,791.42,2021-01-26 07:42:53,Física
13056,903,148,781,34,20,862.21,2024-11-21 07:59:25,Online
13057,495,718,427,16,67,149.41,2022-06-07 06:23:12,Online
13058,710,372,672,323,55,432.73,2018-09-13 20:18:20,Física
13059,464,75,362,74,97,692.66,2023-06-04 22:30:59,Online
13060,932,101,281,21,78,579.09,2021-05-18 00:27:09,Online
13061,203,309,456,219,18,531.92,2017-05-25 20:51:49,Física
13062,343,149,311,192,88,438.47,2022-01-08 01:14:51,Online
13063,280,304,820,74,75,997.79,2023-09-14 10:35:32,Física
13064,76,401,827,402,8,976.93,2024-10-22 19:09:17,Online
13065,74,977,408,292,42,7.91,2020-04-28 03:12:05,Física
13066,729,579,57,369,22,529.57,2019-05-19 05:41:51,Física
13067,708,772,914,287,50,786.82,2022-10-25 17:48:56,Física
13068,6,325,926,467,40,705.05,2020-12-05 09:40:06,Física
13069,550,388,960,141,11,818.01,2021-09-19 11:35:55,Física
13070,418,334,42,225,84,376.93,2020-09-18 16:00:42,Física
13071,789,24,276,450,5,576.38,2016-01-22 05:01:08,Online
13072,797,332,691,437,100,812.02,2016-01-13 14:37:00,Online
13073,951,44,31,468,64,197.72,2020-08-30 09:26:19,Física
13074,459,927,925,121,41,442.87,2023-10-29 14:07:56,Física
13075,522,203,617,171,42,18.41,2022-05-23 17:42:00,Online
13076,368,805,371,222,81,417.73,2020-09-11 15:20:39,Física
13077,115,57,132,171,8,797.8,2020-06-14 10:55:22,Online
13078,397,549,583,308,88,300.76,2016-02-07 18:10:16,Física
13079,964,593,504,232,64,800.53,2023-04-01 08:35:57,Online
13080,422,655,908,55,7,960.98,2015-09-28 18:49:35,Física
13081,969,549,536,222,47,606.3,2018-03-29 02:36:04,Online
13082,34,777,732,100,97,365.74,2020-03-24 19:08:04,Online
13083,19,654,905,331,68,126.4,2019-06-21 13:32:55,Física
13084,537,255,131,360,100,308.51,2022-05-13 17:15:21,Física
13085,236,245,97,309,9,910.74,2020-05-07 08:27:09,Online
13086,981,98,110,70,48,979.9,2024-10-12 10:29:09,Online
13087,904,860,397,226,83,879.33,2017-06-05 11:41:30,Física
13088,743,623,557,464,64,971.56,2014-03-23 02:12:26,Física
13089,537,151,548,216,55,524.33,2019-03-16 07:28:03,Física
13090,121,916,454,193,1,60.53,2014-03-08 06:56:32,Online
13091,726,337,534,35,89,676.74,2023-09-25 09:40:23,Física
13092,883,126,996,384,96,88.03,2024-03-19 10:09:45,Online
13093,886,505,439,257,45,982.97,2017-07-12 18:54:24,Física
13094,85,612,789,308,25,783.89,2023-05-09 21:49:24,Física
13095,104,929,476,72,41,244.26,2017-05-19 23:38:33,Online
13096,640,239,718,452,99,376.29,2024-05-19 16:11:33,Online
13097,36,558,127,35,74,98.03,2023-12-31 02:45:36,Física
13098,35,272,739,426,3,53.62,2014-01-25 00:17:28,Online
13099,676,891,648,495,57,109.26,2014-04-19 04:27:23,Online
13100,421,130,67,14,43,385.9,2019-02-23 02:29:13,Física
13101,301,495,545,112,31,900.35,2016-03-12 19:08:07,Física
13102,900,839,528,350,87,315.39,2023-06-25 08:17:37,Online
13103,866,416,452,269,35,110.09,2017-03-30 03:08:45,Física
13104,939,845,216,305,9,984.91,2014-02-20 18:32:11,Online
13105,119,343,49,317,98,197.68,2020-08-29 07:43:15,Física
13106,828,600,332,127,31,113.43,2019-02-09 13:03:14,Online
13107,909,444,417,395,96,40.45,2021-12-10 09:01:55,Online
13108,53,523,498,295,21,181.98,2020-08-27 18:07:06,Online
13109,574,979,733,323,24,527.21,2022-02-10 08:02:02,Física
13110,756,414,274,443,64,547.01,2018-04-09 01:06:46,Física
13111,224,934,165,163,86,200.26,2014-04-05 15:32:54,Online
13112,173,270,159,427,44,414.72,2018-03-16 06:30:55,Física
13113,857,148,10,17,88,977.67,2024-12-23 15:42:58,Online
13114,170,367,139,375,69,271.72,2014-08-23 04:49:14,Online
13115,75,591,100,211,24,528.31,2017-03-16 02:26:59,Física
13116,27,138,213,464,70,523.1,2021-06-26 07:22:12,Online
13117,835,642,1000,136,64,437.75,2022-11-30 14:18:28,Online
13118,403,587,4,12,3,601.28,2022-05-21 18:45:43,Online
13119,45,62,948,312,95,984.35,2023-03-20 10:33:45,Física
13120,942,505,929,114,21,135.87,2014-07-17 01:48:33,Física
13121,30,65,965,17,91,221.11,2014-09-22 21:42:13,Online
13122,177,387,421,146,38,316.04,2024-01-15 17:57:16,Online
13123,252,215,747,32,29,437.37,2018-07-30 08:33:46,Física
13124,861,24,527,277,42,365.54,2015-05-17 23:58:37,Física
13125,584,324,716,125,13,204.09,2023-09-24 18:22:05,Online
13126,489,597,46,194,10,138.42,2019-03-03 18:36:32,Física
13127,981,586,574,126,16,202.46,2024-07-10 23:05:44,Física
13128,965,341,594,376,100,916.59,2016-01-31 21:12:18,Online
13129,112,485,976,414,48,976.95,2015-02-21 22:57:38,Física
13130,317,112,998,4,21,696.2,2022-12-01 20:49:11,Online
13131,295,215,67,112,26,999.82,2016-10-10 23:12:22,Online
13132,654,931,709,175,56,667.98,2023-06-25 18:08:09,Online
13133,981,253,80,490,69,666.86,2019-03-02 20:49:56,Online
13134,923,908,980,482,21,474.13,2021-12-23 02:41:04,Física
13135,305,989,168,7,87,56.67,2023-02-04 05:12:14,Online
13136,709,991,451,459,82,151.28,2017-05-02 18:01:02,Física
13137,324,840,256,181,69,186.67,2016-10-24 01:23:35,Física
13138,963,172,730,12,28,763.41,2019-02-15 13:44:01,Online
13139,897,656,442,161,94,49.11,2017-09-15 15:41:41,Online
13140,62,158,181,20,70,241.51,2024-02-05 00:15:17,Física
13141,701,144,27,47,50,115.52,2017-11-29 01:46:29,Online
13142,77,17,75,464,2,47.04,2017-09-30 02:34:53,Física
13143,819,463,72,118,69,417.31,2019-04-11 12:54:21,Online
13144,97,151,664,219,36,709.08,2022-02-04 21:17:19,Online
13145,632,257,890,233,9,670.18,2018-09-16 11:31:15,Online
13146,315,977,200,402,59,11.92,2019-02-18 10:04:51,Física
13147,220,377,829,200,56,453.45,2015-04-15 01:57:33,Física
13148,75,107,153,384,28,870.5,2024-08-23 12:48:59,Física
13149,832,351,652,448,25,151.56,2014-07-23 08:48:34,Física
13150,299,676,428,459,53,111.94,2017-12-16 01:33:17,Online
13151,231,277,840,378,28,18.02,2023-03-12 12:30:08,Física
13152,486,950,461,214,63,368.56,2014-11-03 09:36:54,Online
13153,883,413,702,184,75,412.88,2019-12-20 23:05:50,Física
13154,85,758,424,41,18,900.47,2016-01-22 21:35:04,Online
13155,741,9,771,401,35,456.08,2014-02-13 11:22:17,Física
